A1,A2,A3,A4,A5,A6,A7,A8,Class
0.79312,0.661799,-0.917909,-0.557457,-0.559645,-0.84564,0.412883,0.172496,0
1.0746,-0.096832,-0.665092,-0.525128,-0.576756,-0.728965,0.609189,0.187398,0
0.082968,-0.455661,-0.550787,-0.458006,-0.53655,-0.48483,0.116316,-0.250796,0
1.069187,0.712381,-0.578417,-0.576215,-0.570409,-0.790302,0.926786,0.5968,0
0.165621,-0.291574,-0.432232,-0.465167,-0.410358,0.052189,-0.391472,-0.547596,0
0.982994,0.93513,-0.730121,-0.587908,-0.578772,-0.866552,0.686213,0.376303,0
0.415871,0.725746,-0.542742,-0.543318,-0.344914,0.299903,-0.520207,-0.606778,0
-0.366108,-0.37284,-0.384215,-0.413894,-0.598285,-1.07553,1.852997,2.447415,0
0.790414,-0.044478,-0.553374,-0.520357,-0.604954,-1.008408,1.612836,1.612689,0
0.503313,-0.279549,-0.562874,-0.507442,-0.563912,-0.698323,0.429699,0.048423,0
-0.237028,0.017056,-0.462224,-0.489927,-0.598006,-0.932099,1.168416,0.888861,0
0.244943,0.255999,-0.480627,-0.517276,-0.585569,-0.906845,0.912474,0.633073,0
0.629687,0.655528,-0.678661,-0.581149,-0.348602,0.238491,-0.522972,-0.605865,0
0.528088,0.459611,-0.566957,-0.542249,-0.562432,-0.599638,0.430391,-0.001386,0
0.369027,0.254538,-0.627641,-0.522395,-0.602724,-1.001604,1.465049,1.388797,0
0.382976,1.262782,-0.581693,-0.563276,-0.602981,-0.930835,1.61346,1.40963,0
-0.054233,-0.072644,-0.318473,-0.398542,-0.585955,-0.987965,0.949308,0.911071,0
0.226414,-0.707794,-0.561286,-0.453976,-0.570388,-0.735773,0.530211,0.142715,0
0.612199,1.20012,-0.627725,-0.600762,-0.217263,0.692048,-0.681144,-0.66666,0
0.861408,1.16033,-0.639729,-0.589628,-0.550338,-0.811062,0.172409,-0.072349,0
0.887641,1.393336,-0.643294,-0.590903,-0.581667,-0.908026,1.13843,0.994827,0
0.931362,1.125306,-0.667761,-0.577272,-0.544999,-0.648482,0.08854,-0.232606,0
-0.586379,-0.626866,-0.134393,-0.280907,-0.58394,-0.976637,0.980237,0.913565,0
-0.63697,-0.810027,-0.236412,-0.268335,-0.591316,-0.879594,0.996913,0.683187,0
-0.01759,-0.436832,-0.542161,-0.453851,-0.591766,-0.978531,1.150257,1.056747,0
1.197851,0.247606,-0.83159,-0.535263,-0.584797,-0.993716,1.055447,1.057227,0
1.17495,0.944376,-0.674021,-0.58147,0.196138,1.533891,-0.931343,-0.730833,0
0.705678,0.306136,-0.624565,-0.544331,-0.536658,-0.724674,-0.011222,-0.248671,0
0.644053,-0.408224,-0.660323,-0.495648,-0.564898,-0.849736,0.377169,0.113858,0
-0.03258,0.248439,-0.572361,-0.564125,-0.573969,-0.681564,0.550813,0.102866,0
1.12186,1.150552,-0.725503,-0.603284,-0.518517,-0.393144,-0.049545,-0.364124,0
0.973833,0.679269,-0.768909,-0.574266,-0.599657,-0.986862,1.153982,1.025064,0
0.234534,0.44886,-0.476089,-0.527497,-0.562068,-0.647945,0.451273,0.035331,0
0.697975,0.997522,-0.617817,-0.557151,-0.581173,-0.728665,0.797001,0.352446,0
1.042121,0.809251,-0.688317,-0.578947,0.653241,1.530766,-1.12968,-0.756908,0
0.612824,-0.639537,-0.709704,-0.477557,-0.595326,-0.930994,1.300504,1.152258,0
1.155796,0.369632,-0.759726,-0.547076,-0.189666,0.632157,-0.736737,-0.681528,0
1.021926,1.105461,-0.719986,-0.588981,-0.421144,-0.10716,-0.425607,-0.560386,0
0.574099,0.431702,-0.544505,-0.517609,-0.583918,-0.836458,0.83719,0.49477,0
1.087091,0.939381,-0.742054,-0.571006,-0.521883,-0.68179,-0.141109,-0.350987,0
0.818312,-0.324055,-0.631313,-0.506706,-0.530932,-0.549226,0.12585,-0.206588,0
1.125816,0.5821,-0.907079,-0.564938,-0.56061,-0.893987,0.305277,0.13974,0
-0.025085,-0.24005,-0.458976,-0.475473,-0.618313,-1.149972,3.629052,5.846551,0
0.096084,-0.41699,-0.448422,-0.469709,-0.595026,-1.055393,1.538678,1.912098,0
0.176239,-0.036731,-0.546204,-0.500461,-0.622859,-1.145605,3.895862,6.01034,0
0.188314,-1.17499,-0.338585,-0.333777,-0.584776,-0.924417,0.741309,0.491129,0
-0.085254,-0.186777,-0.412658,-0.458765,-0.585441,-0.883678,0.933113,0.636604,0
0.73545,0.008159,-0.850458,-0.542752,-0.570623,-0.899807,0.569144,0.346344,0
0.412957,0.790441,-0.64103,-0.584636,-0.594597,-1.006462,1.170503,1.176594,0
1.324017,0.663437,-0.967179,-0.516711,-0.553662,-0.790218,0.421646,0.154987,0
0.47604,0.42393,-0.632469,-0.560076,-0.599293,-0.96576,1.197035,0.998065,0
0.938024,0.765223,-0.808217,-0.57246,-0.539209,-0.589656,0.148083,-0.186395,0
0.855579,0.092305,-0.59533,-0.514101,-0.551625,-0.649238,0.301278,-0.071047,0
0.492487,-0.721172,-0.574749,-0.459131,-0.595648,-0.970436,1.361014,1.262541,0
0.640097,0.885173,-0.69678,-0.544956,-0.523835,-0.733135,-0.063835,-0.265523,0
0.694228,0.813775,-0.411623,-0.538391,-0.586213,-0.938493,0.830917,0.608872,0
0.499357,0.001544,-0.520945,-0.448059,-0.503292,-0.282855,-0.080255,-0.38504,0
0.917621,1.341902,-0.665714,-0.587798,-0.575448,-0.951263,0.706364,0.598773,0
0.493112,-0.256619,-0.608152,-0.548367,-0.559066,-0.632603,0.378674,-0.027071,0
1.121443,1.053372,-0.799688,-0.575586,-0.605533,-0.977942,1.495948,1.315742,0
0.207676,0.465802,-0.518023,-0.509894,-0.579844,-0.870917,0.902633,0.624441,0
0.255561,-0.343423,-0.54809,-0.511016,-0.582653,-0.962096,0.867519,0.745446,0
-0.167491,-1.13774,-0.242475,-0.270058,-0.591144,-0.831241,1.004048,0.621639,0
0.604079,0.680939,-0.726349,-0.598773,-0.166571,0.766741,-0.750671,-0.687273,0
0.032793,0.22439,-0.507636,-0.52554,-0.58915,-0.868394,1.135688,0.840643,0
0.280961,0.075221,-0.538039,-0.492537,-0.570945,-0.824435,0.614783,0.301186,0
1.507228,0.656406,-0.917663,-0.5197,-0.504622,-0.326071,-0.079151,-0.379713,0
0.838715,0.510117,-0.732173,-0.564103,-0.421959,0.047135,-0.356232,-0.534226,0
0.015513,-1.191783,-0.415909,-0.314014,-0.579715,-0.932679,0.743788,0.552548,0
0.479787,-0.796134,-0.619757,-0.457192,-0.493986,-0.432216,-0.161123,-0.396883,0
1.020053,0.273701,-0.780572,-0.552975,-0.472414,-0.239922,-0.204617,-0.439582,0
0.248483,1.421439,-0.608467,-0.552781,-0.613574,-1.042598,2.242835,2.492912,0
0.76314,1.014815,-0.65785,-0.564451,-0.592217,-1.044171,1.371663,1.662111,0
1.092713,1.43095,-0.767656,-0.604613,-0.291863,0.571675,-0.60314,-0.6452,0
0.712757,0.947256,-0.616947,-0.581794,1.819401,2.134882,-1.340393,-0.768227,0
0.875565,0.332863,-0.696639,-0.549582,1.751555,1.939571,-1.370301,-0.7691,0
0.918662,1.233388,-0.641222,-0.612639,-0.559966,-0.66452,0.409344,0.010725,0
0.987158,0.458383,-0.712621,-0.552431,-0.556299,-0.837552,0.37441,0.142447,0
0.337174,0.063884,-0.6847,-0.530609,-0.573947,-0.56003,0.703033,0.197178,0
1.096044,0.559343,-0.679218,-0.561037,-0.567193,-0.761253,0.526772,0.154925,0
0.751689,0.675798,-0.766998,-0.56309,-0.546007,-0.680284,0.150916,-0.17215,0
1.068978,2.074017,-0.96505,-0.614821,-0.617026,-1.121582,3.349462,4.846759,0
-0.435229,-0.438456,-0.253583,-0.397071,-0.56299,-0.675009,0.383952,-0.0123,0
0.425865,0.561655,-0.527231,-0.535216,-0.511676,-0.411997,0.072266,-0.250971,0
0.908044,0.209876,-0.680464,-0.552322,-0.587156,-0.935071,0.863898,0.661009,0
0.31802,0.785273,-0.631077,-0.573807,-0.573497,-0.759221,0.713569,0.348376,0
1.117488,1.149617,-0.808977,-0.5812,-0.491927,-0.33411,-0.23948,-0.470811,0
1.52555,-0.233786,-0.907023,-0.484816,-0.481249,-0.439658,-0.320067,-0.489362,0
-0.236611,0.215193,-0.333563,-0.439551,-0.587971,-1.005373,1.10562,1.178867,0
0.115654,-1.391409,-0.424687,-0.250388,-0.556106,-0.728716,0.333491,0.004227,0
0.488531,0.096514,-0.521934,-0.500284,0.54922,1.736964,-1.100422,-0.757396,0
1.146219,0.831548,-0.746509,-0.5731,-0.578579,-0.949121,0.667742,0.531949,0
0.290538,-1.60978,-0.50386,-0.199545,-0.61128,-1.027436,2.05232,2.205332,0
0.643845,0.676534,-0.620856,-0.574788,-0.547594,-0.69236,0.114468,-0.1978,0
-0.102534,-0.759591,-0.309967,-0.371469,-0.573733,-0.906789,0.596313,0.375364,0
0.407752,0.7643,-0.55926,-0.559187,-0.600987,-1.019108,1.632007,1.752754,0
1.060442,0.344659,-0.821535,-0.538334,-0.568072,-0.809818,0.459738,0.116566,0
0.634268,0.180696,-0.646944,-0.553025,-0.561875,-0.854776,0.351219,0.108447,0
0.311982,0.134946,-0.452925,-0.487494,-0.570538,-0.828941,0.500832,0.200651,0
0.765847,1.831602,-0.725133,-0.616816,-0.550231,-0.696713,0.268989,-0.061632,0
0.740863,0.248953,-0.767233,-0.53382,1.652124,2.259974,-1.263194,-0.765602,0
1.29945,0.459586,-0.738183,-0.547745,-0.590587,-0.917081,1.143208,0.978265,0
0.319061,0.482381,-0.505858,-0.517276,-0.54918,-0.731343,0.229555,-0.078102,0
0.348,-0.260166,-0.597622,-0.520881,-0.579244,-0.805168,0.761222,0.401541,0
1.32485,1.391395,-0.808696,-0.618573,-0.565949,-0.668544,0.507019,0.075895,0
0.015721,0.023177,-0.338978,-0.444732,-0.600193,-0.932692,1.373484,1.151246,0
0.973209,1.020453,-0.684036,-0.589431,-0.554112,-0.669181,0.367143,0.001477,0
0.85891,0.312908,-0.560792,-0.535904,-0.575512,-0.897504,0.624464,0.37832,0
1.584261,0.9479,-0.899341,-0.558585,-0.010873,0.949409,-0.861299,-0.713086,0
0.458968,0.444759,-0.656398,-0.521139,0.048546,1.2336,-0.88391,-0.721367,0
0.944686,1.215024,-0.753489,-0.574631,-0.548151,-0.722279,0.284684,-0.032457,0
0.115446,-0.833816,-0.488693,-0.402895,-0.569573,-0.774542,0.653948,0.280342,0
0.404212,0.102634,-0.66786,-0.528402,-0.610529,-1.0168,1.910768,1.943387,0
-0.077134,-0.113042,-0.373607,-0.484711,-0.585441,-0.783097,0.861621,0.452397,0
0.920327,1.230911,-0.728788,-0.572473,-0.607313,-1.029601,1.926608,2.104738,0
0.727955,0.968056,-0.642078,-0.578548,-0.600172,-0.967188,1.304814,1.1099,0
0.710883,1.273358,-0.691685,-0.605912,-0.522569,-0.427353,0.080545,-0.269098,0
0.308026,0.64458,-0.656054,-0.559136,-0.453802,-0.30189,-0.361069,-0.514662,0
0.59596,-0.896487,-0.513284,-0.443237,-0.612094,-1.015286,1.937656,1.924834,0
0.368611,0.215483,-0.591732,-0.501584,-0.577936,-0.789141,0.697495,0.341309,0
0.422742,0.53656,-0.569143,-0.534448,-0.576585,-0.908635,0.628275,0.442563,0
0.917204,2.098101,-0.600418,-0.610549,-0.577164,-0.765531,0.640493,0.250106,0
0.470835,0.740146,-0.443389,-0.55305,-0.588657,-0.903347,1.24377,1.000964,0
0.49332,0.434656,-0.513135,-0.499848,-0.579029,-0.794833,0.715785,0.341573,0
-0.39359,-1.536984,0.016422,0.028958,-0.214432,0.443415,-0.74464,-0.68137,0
1.47017,0.389635,-0.873248,-0.566987,-0.563419,-0.761561,0.380432,0.039818,0
1.371485,0.724868,-0.880157,-0.551772,0.086736,0.892557,-0.978204,-0.73764,0
0.319061,-0.647609,-0.605316,-0.448117,-0.590308,-0.912638,1.024928,0.759552,0
0.39526,-0.072342,-0.432437,-0.449982,-0.600215,-0.974402,1.348979,1.199204,0
0.462715,1.363832,-0.669023,-0.57708,-0.588207,-0.899759,1.21854,0.985062,0
0.572017,0.732185,-0.50699,-0.551365,-0.590523,-0.890671,1.384992,1.162526,0
1.170786,0.729691,-0.793294,-0.563291,-0.547465,-0.647092,0.26418,-0.086903,0
0.927614,0.57551,-0.701487,-0.53653,-0.567085,-0.895241,0.469966,0.251362,0
0.474999,-0.404246,-0.485607,-0.431089,-0.601716,-0.980196,1.349108,1.204399,0
0.968004,0.534891,-0.746892,-0.545834,-0.344335,0.172247,-0.5662,-0.62081,0
-0.352576,-0.667249,-0.290003,-0.343144,-0.581131,-0.851729,0.888821,0.560828,0
0.206635,-0.765564,-0.613949,-0.440351,-0.616362,-1.086247,2.524596,3.155255,0
0.644261,0.122204,-0.636591,-0.568695,-0.562153,-0.841208,0.322812,0.057409,0
0.38485,1.013997,-0.668289,-0.592306,-0.507559,-0.318836,-0.057679,-0.369281,0
0.520177,1.337157,-0.512383,-0.581248,-0.552997,-0.834697,0.359284,0.13173,0
1.16454,0.711558,-0.770003,-0.570162,-0.524842,-0.428877,0.034651,-0.302435,0
1.314856,0.640205,-0.741522,-0.558953,-0.623223,-1.187802,5.049735,9.290181,0
0.090671,-0.222287,-0.543994,-0.471722,-0.59524,-0.960465,1.210815,1.051179,0
0.759393,1.16467,-0.685235,-0.59083,-0.605597,-0.911993,1.612542,1.351386,0
0.4598,0.642227,-0.611505,-0.559416,-0.53818,-0.525188,0.290499,-0.083263,0
0.816646,0.732204,-0.813188,-0.555195,-0.561124,-0.815153,0.365575,0.065658,0
0.58097,0.611625,-0.643818,-0.585614,-0.512684,-0.493259,-0.121432,-0.380399,0
0.533293,0.98656,-0.667267,-0.574489,-0.606433,-1.093842,2.159866,2.968676,0
1.001523,0.641061,-0.805507,-0.571069,-0.572446,-0.873938,0.714414,0.414292,0
1.210551,0.28258,-0.712712,-0.545022,-0.540046,-0.761761,0.013044,-0.218593,0
0.831428,1.594413,-0.672377,-0.60908,-0.50786,-0.312088,-0.061708,-0.371739,0
0.925324,0.640546,-0.753001,-0.575529,-0.579308,-0.783264,0.780901,0.41888,0
0.700682,1.801101,-0.634015,-0.582724,-0.572725,-0.854192,0.470065,0.173279,0
0.489156,2.202847,-0.540839,-0.619881,0.952929,2.106433,-1.143462,-0.759428,0
0.961133,1.036971,-0.767783,-0.604778,-0.437826,-0.174053,-0.440819,-0.570314,0
1.007977,0.97076,-0.654775,-0.540055,-0.380102,-0.020061,-0.535326,-0.603626,0
0.47833,0.36479,-0.534544,-0.536601,-0.448226,-0.155696,-0.282418,-0.483568,0
0.743986,0.315537,-0.701218,-0.537433,-0.562604,-0.835623,0.327547,0.042026,0
1.124358,1.42297,-0.778846,-0.599774,-0.104665,0.502753,-0.850588,-0.705006,0
-0.147088,-0.487667,-0.374848,-0.425971,-0.613595,-1.069914,2.284329,2.727244,0
-0.150627,-0.416632,-0.46085,-0.409596,-0.469412,-0.396784,-0.391309,-0.531926,0
0.200598,0.216842,-0.607376,-0.561698,-0.588421,-0.854788,1.241741,0.992717,0
0.319893,-0.978977,-0.689756,-0.362787,-0.594597,-1.074011,1.662133,2.25855,0
-0.012802,0.027035,-0.517628,-0.510062,-0.573432,-0.69307,0.558846,0.119658,0
0.352996,0.913197,-0.565632,-0.58437,-0.512534,-0.415268,-0.022338,-0.332983,0
0.645302,-0.763069,-0.535115,-0.417644,-0.590351,-0.822,1.001385,0.633188,0
0.869111,0.758953,-0.659455,-0.551819,-0.553255,-0.762711,0.389919,0.070866,0
-0.154166,0.488726,-0.280032,-0.501307,-0.583168,-0.880355,1.063844,0.852479,0
1.300907,1.117951,-0.74429,-0.595942,-0.538287,-0.59362,0.03802,-0.282087,0
0.710259,-0.780597,-0.62701,-0.47302,-0.599893,-0.939786,1.301805,1.052591,0
-0.330299,-0.87767,-0.303384,-0.317622,-0.555206,-0.839243,0.251644,0.020039,0
1.233452,0.010864,-0.688382,-0.551414,-0.578322,-0.893393,0.728714,0.465341,0
0.48749,-0.49333,-0.744077,-0.472115,-0.520061,-0.569387,0.003226,-0.283355,0
-0.190808,1.508853,-0.21384,-0.530098,-0.585934,-0.971658,1.380561,1.383234,0
0.812274,0.810989,-0.74616,-0.56839,-0.571417,-0.866254,0.620954,0.353187,0
1.060026,0.138018,-0.736463,-0.530905,-0.564791,-0.720157,0.429372,0.058346,0
1.097293,0.433957,-0.833096,-0.587312,2.220687,1.302451,-1.52938,-0.759393,0
0.859118,-0.204552,-0.619631,-0.517181,-0.47949,-0.225115,-0.207901,-0.453711,0
0.404837,-0.408778,-0.64087,-0.488597,-0.497481,-0.473353,-0.234659,-0.449106,0
1.175158,1.013809,-0.709652,-0.578313,-0.538116,-0.646235,0.181666,-0.149696,0
0.574307,1.022553,-0.582515,-0.591038,-0.368608,-0.003705,-0.523539,-0.595482,0
0.482494,0.356988,-0.635475,-0.547457,-0.573625,-0.751247,0.560195,0.172668,0
1.690648,0.499375,-1.070952,-0.524858,-0.594254,-0.894353,1.079415,0.772004,0
0.844753,0.20456,-0.540027,-0.508781,-0.560824,-0.841321,0.301612,0.04279,0
0.877647,-0.118246,-0.609754,-0.510879,-0.587242,-0.844584,0.892888,0.519222,0
0.44252,0.614844,-0.620303,-0.540637,-0.59569,-0.870462,1.183262,0.855502,0
1.011308,1.150739,-0.741996,-0.569515,-0.436754,-0.102448,-0.302667,-0.497935,0
0.916372,0.415222,-0.768361,-0.570592,-0.580401,-0.97175,0.82162,0.742458,0
0.894095,1.577129,-0.681828,-0.618708,-0.42391,-0.1232,-0.412663,-0.553944,0
1.178697,0.372184,-0.823444,-0.573207,-0.542769,-0.657527,0.088194,-0.212814,0
1.062316,0.898756,-0.803882,-0.566459,-0.588786,-0.80507,0.964578,0.565399,0
1.563649,0.318142,-0.930943,-0.516156,-0.567042,-0.919075,0.491957,0.333239,0
0.491654,0.355145,-0.523117,-0.520771,-0.598371,-0.892649,1.171299,0.818476,0
1.40896,0.093037,-0.824322,-0.571955,0.085878,0.826183,-0.947566,-0.727117,0
0.721709,1.368726,-0.765927,-0.595122,-0.352869,0.260337,-0.489849,-0.594003,0
0.549324,0.072339,-0.674429,-0.534796,-0.586191,-0.930206,0.972102,0.750673,0
-0.327384,-0.054137,-0.093211,-0.365584,1.159469,2.147972,-1.162797,-0.759104,0
0.261599,0.877306,-0.517611,-0.576492,-0.564491,-0.623192,0.496958,0.06879,0
0.753147,0.955388,-0.73185,-0.567542,-0.296902,0.313602,-0.668101,-0.662129,0
1.128106,0.670985,-0.858328,-0.580132,-0.24085,0.39762,-0.713945,-0.671135,0
1.395636,0.689908,-0.832531,-0.584606,-0.543884,-0.763285,0.095768,-0.162213,0
0.340088,0.28266,-0.483767,-0.515354,-0.537923,-0.516378,0.056494,-0.291691,0
0.612615,1.056748,-0.634577,-0.554786,-0.601116,-1.014435,1.454904,1.467858,0
-0.004474,-0.678581,-0.442859,-0.385568,-0.555656,-0.707721,0.359552,0.001492,0
0.181027,-0.233205,-0.48822,-0.473055,-0.570044,-0.896098,0.456966,0.241581,0
0.204137,0.063992,-0.403884,-0.46048,-0.354885,0.228506,-0.521055,-0.606715,0
0.753563,-0.062279,-0.765276,-0.563986,-0.569637,-0.739566,0.363782,-0.021495,0
0.809984,0.87327,-0.636955,-0.570701,-0.57875,-0.804541,0.74358,0.360322,0
0.54287,-0.485933,-0.627778,-0.489414,-0.605233,-0.928288,1.689607,1.495946,0
0.684026,0.81568,-0.748015,-0.557778,-0.621958,-1.1703,4.319405,7.447013,0
0.648425,0.111912,-0.642021,-0.545186,-0.569809,-0.688904,0.45412,0.026312,0
-0.201426,0.720876,-0.406591,-0.505726,-0.525529,-0.677859,0.130707,-0.118294,0
0.870152,0.39376,-0.598857,-0.539119,-0.579501,-0.911295,0.627908,0.405505,0
0.801864,0.591668,-0.653803,-0.535151,-0.371203,0.148971,-0.484337,-0.588189,0
1.11374,0.542669,-0.71589,-0.560476,-0.582246,-0.852022,0.667902,0.313195,0
0.283251,0.744339,-0.430131,-0.545553,-0.563075,-0.789883,0.671153,0.357611,0
0.776048,1.411029,-0.75605,-0.59607,-0.554412,-0.636617,0.303294,-0.07062,0
0.733785,0.250046,-0.805269,-0.523918,-0.580359,-0.916262,0.822696,0.584413,0
0.93844,0.827029,-0.77558,-0.57315,-0.578772,-0.887283,0.687094,0.410107,0
0.293869,0.679457,-0.464314,-0.521576,-0.522655,-0.540998,-0.069806,-0.335974,0
1.561359,0.573234,-1.01914,-0.540298,0.792149,1.957139,-1.119486,-0.756918,0
0.41025,-0.113175,-0.612638,-0.533445,-0.589365,-0.845069,1.026042,0.718376,0
0.549324,1.198766,-0.626804,-0.574829,-0.239156,0.582506,-0.667852,-0.66033,0
1.108327,1.061456,-0.843874,-0.556963,-0.579501,-0.954582,0.745394,0.615583,0
1.26718,0.783291,-0.728374,-0.568017,-0.476424,-0.398712,-0.321972,-0.490632,0
0.81623,0.927871,-0.641306,-0.570664,-0.506637,-0.55166,-0.077254,-0.324084,0
0.176031,-0.724489,-0.658424,-0.441382,-0.578086,-0.942952,0.729731,0.572928,0
-0.187894,0.061396,-0.474654,-0.477839,-0.603989,-1.036656,1.668292,1.828237,0
0.897634,0.272945,-0.701683,-0.540658,-0.516094,-0.507747,-0.057486,-0.33682,0
0.257851,0.192787,-0.546486,-0.486396,-0.612566,-1.022031,2.189482,2.352096,0
0.509975,0.178412,-0.569502,-0.50986,-0.578729,-0.731907,0.772429,0.355682,0
0.748358,1.170728,-0.649001,-0.595073,-0.602509,-1.054627,1.733262,2.067667,0
0.412748,-0.37952,-0.465021,-0.460716,-0.56552,-0.779783,0.466939,0.118119,0
0.045076,-1.243633,-0.518669,-0.292029,-0.562282,-0.613312,0.440579,0.020222,0
1.210134,1.068479,-0.664195,-0.597037,-0.573154,-0.904852,0.594968,0.375904,0
0.513098,0.819223,-0.594792,-0.570229,-0.566892,-0.857799,0.401281,0.125349,0
0.406919,0.906861,-0.457208,-0.526991,-0.543434,-0.519833,0.229864,-0.156902,0
1.135393,0.820348,-0.686791,-0.556578,-0.556492,-0.596845,0.376234,-0.033757,0
0.046325,-0.493988,-0.380986,-0.42315,-0.606369,-1.024363,1.832079,1.958976,0
1.242405,1.108643,-0.77449,-0.570327,-0.47087,-0.307265,-0.31127,-0.498362,0
0.414206,0.202223,-0.393477,-0.472771,-0.55557,-0.644291,0.429325,0.036553,0
0.614073,0.47852,-0.601324,-0.534539,-0.595476,-0.932584,1.2512,1.057988,0
0.430237,-0.127517,-0.511912,-0.495035,-0.582546,-0.834827,0.689337,0.316352,0
1.23137,1.962932,-0.86096,-0.616952,0.069195,1.226334,-0.890566,-0.722044,0
1.102081,0.621347,-0.992102,-0.528942,-0.575041,-0.577711,0.70241,0.196503,0
0.809984,-0.360676,-0.646261,-0.50425,-0.595133,-1.04321,1.435125,1.693533,0
0.542037,0.7513,-0.680241,-0.568999,-0.556042,-0.830437,0.29741,0.042212,0
1.356495,0.621735,-0.839853,-0.551272,-0.58246,-1.008333,0.988212,1.075975,0
0.828722,0.241946,-0.603261,-0.544185,-0.549781,-0.753986,0.202281,-0.089064,0
1.11603,-0.472802,-0.735343,-0.512907,-0.561703,-0.870041,0.396044,0.178613,0
-0.362986,-0.795146,-0.340966,-0.34503,-0.582782,-0.887082,0.819643,0.51899,0
0.752106,0.988813,-0.851019,-0.585497,-0.555849,-0.760145,0.419252,0.09567,0
0.63864,0.75196,-0.590455,-0.540666,-0.563697,-0.795156,0.409806,0.104873,0
0.923658,1.812526,-0.672876,-0.604949,-0.577635,-0.973305,0.801917,0.743888,0
1.250524,1.170932,-0.842999,-0.563573,-0.552397,-0.772703,0.30489,9.8e-05,0
0.764806,0.882218,-0.742767,-0.583824,-0.335757,0.09901,-0.598276,-0.630854,0
1.291539,1.042021,-0.891258,-0.593144,-0.549931,-0.555498,0.289812,-0.106569,0
0.092753,0.562484,-0.486226,-0.529164,-0.339617,0.280169,-0.536395,-0.612001,0
0.477497,0.493512,-0.580989,-0.551889,-0.557972,-0.787855,0.245803,-0.052621,0
0.654462,1.787424,-0.614905,-0.583184,-0.587864,-0.807876,1.022988,0.627422,0
0.528296,0.968432,-0.602183,-0.540613,-0.607613,-1.02113,1.792279,1.843673,0
0.38485,-1.086976,-0.398534,-0.420579,-0.587135,-0.934271,0.926329,0.706517,0
0.832053,0.280605,-0.617059,-0.541438,-0.580573,-0.896008,0.658907,0.389731,0
0.037998,-0.71993,-0.470951,-0.414848,-0.609779,-1.018127,1.91699,1.988164,0
1.050657,0.900676,-0.662705,-0.578331,-0.547615,-0.616212,0.252757,-0.117056,0
0.453555,0.923461,-0.437601,-0.537501,-0.486309,-0.255964,-0.120322,-0.398215,0
0.798117,1.656994,-0.670197,-0.58398,-0.497524,-0.348673,0.00769,-0.304761,0
0.665289,2.312275,-0.661296,-0.63448,-0.53743,-0.601588,0.055811,-0.264521,0
0.922617,-0.262005,-0.609018,-0.492365,-0.517573,-0.501276,0.022059,-0.275223,0
0.513931,1.140822,-0.589178,-0.5633,-0.577464,-0.889953,0.704286,0.430319,0
1.071685,1.614085,-0.775768,-0.588195,-0.581238,-0.847127,0.814734,0.495484,0
0.075473,0.911088,-0.463934,-0.551883,-0.59732,-0.934455,1.242069,0.988252,0
0.681736,0.610219,-0.647577,-0.551789,-0.328745,0.514238,-0.530687,-0.619847,0
-0.444598,-0.467696,-0.267665,-0.377159,-0.596377,-0.834843,1.144743,0.71998,0
0.709842,1.051439,-0.705108,-0.583876,1.338326,1.880364,-1.301757,-0.769508,0
0.839756,0.680283,-0.631835,-0.578652,-0.558551,-0.727002,0.34329,0.00365,0
0.884934,1.554434,-0.592611,-0.609272,-0.562818,-0.828365,0.478845,0.184136,0
1.007769,0.345656,-0.698783,-0.566901,-0.579222,-0.916152,0.798326,0.570326,0
0.080886,-0.48789,-0.475438,-0.44227,-0.540775,-0.517541,0.243627,-0.12617,0
1.230121,0.606343,-0.670471,-0.593441,-0.399679,0.044382,-0.436921,-0.56828,0
1.179738,0.907794,-0.730232,-0.567476,-0.589408,-1.02762,1.246633,1.416105,0
0.176655,-0.273932,-0.568204,-0.500494,-0.565499,-0.821153,0.454162,0.163145,0
1.669204,2.284764,-0.958525,-0.60239,0.962214,2.006049,-1.15311,-0.759592,0
0.6224,1.071169,-0.663744,-0.592631,-0.582717,-0.847942,0.746057,0.372952,0
1.21867,0.428212,-0.925451,-0.530423,-0.564384,-0.820373,0.504758,0.208741,0
0.652797,0.09353,-0.605147,-0.485771,-0.595176,-1.018325,1.356003,1.461804,0
0.665497,0.502874,-0.616739,-0.563176,-0.502778,-0.384625,-0.08755,-0.366422,0
-0.157497,-1.871646,-0.102182,0.166498,-0.574269,-0.940101,0.612498,0.46955,0
0.332385,0.089744,-0.645961,-0.514029,-0.566656,-0.77847,0.354536,0.007075,0
0.98924,1.922185,-0.705274,-0.610318,-0.585848,-0.985195,0.968918,0.914293,0
-0.002184,-0.178556,-0.437888,-0.477262,-0.603646,-0.916953,1.546526,1.313145,0
0.113781,-0.119271,-0.522356,-0.491915,-0.599422,-1.023367,1.374453,1.446186,0
0.8104,1.221936,-0.588115,-0.590673,-0.434288,-0.005631,-0.324195,-0.519886,0
0.251397,2.622809,-0.278596,-0.57504,-0.608792,-1.107895,2.776609,3.875135,0
1.003813,0.205442,-0.657131,-0.535462,-0.556557,-0.747101,0.218943,-0.099083,0
0.870985,0.471553,-0.751053,-0.555372,-0.572146,-0.934788,0.594693,0.455574,0
0.254312,0.850718,-0.526931,-0.56349,-0.551625,-0.784129,0.171303,-0.105687,0
1.213257,1.094574,-0.7891,-0.577861,-0.559066,-0.80985,0.48438,0.204713,0
