V1,V2,V3,V4,V5,Class
1.933668,-0.71459,-1.009773,-0.449646,-0.06891,0
-1.080101,-1.711917,-1.320538,-1.206872,-0.154591,0
-0.581587,1.916445,-1.406458,-0.287502,0.099658,0
2.207321,-0.975722,-1.025842,-0.433014,-0.26582,0
0.787215,0.137167,-0.532524,-0.687252,0.074178,0
1.039647,-0.970289,-0.659038,-0.653235,-0.235014,0
-0.616894,-0.033391,1.709165,-1.404557,1.952016,0
0.388974,-2.686899,-1.500815,1.38857,-1.106605,0
0.15232,0.038699,-1.214545,-0.342023,-0.330957,0
-0.784444,-0.485396,0.367042,-1.734355,-0.744979,0
3.574291,-1.792503,-0.541367,-0.282393,-0.274248,0
0.735214,-0.042998,-1.216113,-0.672908,-0.028959,0
-0.6025,-0.202884,2.328874,-1.469753,-0.724118,0
-0.753023,-0.217525,1.763756,-1.370966,-0.154591,0
-0.468308,0.630642,-0.119199,-0.134829,0.154029,0
0.749836,2.261445,0.035206,-0.131373,-0.154591,0
-0.662223,-0.076683,1.971157,-1.455223,-0.839221,0
1.636034,-0.058087,-1.090444,-0.429619,0.020816,0
-0.387273,1.64373,0.012878,0.015927,-0.603622,0
-0.600332,0.09258,1.587878,-1.407481,-0.154591,0
-0.884204,-1.129484,-0.450927,-1.216678,-0.154591,0
-0.697417,-1.024261,-0.301387,-1.725157,2.423445,0
-1.17889,1.445197,0.11172,0.042485,-0.154591,0
-0.257991,-0.842563,0.720772,1.759216,-1.343843,0
0.281946,0.399006,-0.294865,-0.770011,0.076253,0
0.891029,0.455293,-0.432529,1.110971,-0.871216,0
-0.120742,0.994034,0.843131,-1.028683,-0.464412,0
3.252179,-1.754632,-0.698539,-0.657984,-0.015197,0
-0.576904,-0.457299,0.964852,0.502891,-0.154591,0
-0.341899,2.344607,-1.564971,-0.922566,-0.695959,0
0.337023,1.181592,0.484027,0.421233,-0.524768,0
-0.693677,-0.827804,-0.204408,0.765922,4.012698,0
-0.051321,1.818026,0.623702,-1.089005,-0.480958,0
-0.643449,-0.258562,-0.376506,0.039517,0.702923,0
0.836634,1.475881,0.173608,0.117626,-0.410323,0
-0.690338,0.143556,-1.807426,-0.935533,0.162941,0
1.380147,1.137125,-1.243564,-0.22676,1.051258,0
0.296914,1.756075,-1.345738,-0.753255,0.087289,0
-0.154504,0.442407,-1.218467,-0.374615,-0.262233,0
-0.786024,-0.74652,0.486476,2.538863,-1.54099,0
-0.501434,-0.027546,1.407512,-1.263642,-0.598753,0
1.910699,-1.704409,-0.809373,-0.468429,-0.263398,0
2.888797,-0.955994,-1.036427,-0.452262,-0.242017,0
0.070373,2.216942,-1.544764,0.200546,-0.578683,0
0.617788,1.332077,-1.257458,-0.745378,0.246278,0
0.886127,0.145189,-0.559983,-0.67471,0.028031,0
-0.746361,-1.04777,-0.419281,-1.271484,2.690215,0
-0.787005,-1.087179,-0.272407,1.849154,-1.218974,0
1.314697,0.54523,-1.290472,-0.689026,0.024987,0
-0.691495,0.178149,0.653264,-1.150961,-0.450582,0
-0.022734,1.376059,0.299295,-0.974336,-0.43237,0
-0.829674,-0.948793,0.284472,1.773467,-0.154591,0
-0.622151,0.669035,0.880212,0.75901,-0.982766,0
-0.583455,0.890279,1.110683,0.185407,-0.154591,0
-0.114542,0.588075,0.163079,-0.874874,0.090881,0
-0.543695,1.017725,0.858844,0.281953,-0.620388,0
-0.095471,1.136508,-1.410335,-0.816822,-0.350041,0
-0.044523,-0.001908,-1.145418,-0.66845,-0.236403,0
-0.481655,2.153321,-1.467391,-0.15222,-0.372153,0
2.926275,-0.767491,-0.66271,-0.220307,-0.280985,0
-1.162432,-1.852021,-1.563556,0.721165,-0.154591,0
-0.577295,0.097855,2.095976,-1.507049,-0.705662,0
0.522544,0.150827,-1.143063,-0.668019,-0.012777,0
-0.639526,-0.829191,-0.290216,-1.048661,-1.863052,0
-0.712837,-0.881948,-1.832377,1.031494,-1.041644,0
3.602238,-0.727414,-1.058564,-0.669576,-0.246555,0
2.91335,-0.772925,0.243924,-0.862986,-0.307704,0
0.650912,0.23561,-0.482482,-0.329976,0.039366,0
0.808824,0.394842,-0.519283,-0.232352,0.078663,0
-0.414244,0.93892,-1.313346,-0.0104,0.645241,0
0.141575,-0.053005,0.488611,-1.034277,-0.513164,0
-0.448225,0.717107,-1.207806,-0.704092,-0.284194,0
3.294961,-1.006373,-1.029191,-0.647667,-0.244855,0
-0.806474,-0.534883,1.035253,0.468784,0.525475,0
-0.80094,-1.076607,-0.352509,1.647994,-0.154591,0
-0.354666,0.509851,1.124704,-1.24832,-0.154591,0
1.635461,-1.007157,-0.754291,-0.422586,0.008116,0
2.471156,-0.866135,-1.035133,-0.454884,-0.221098,0
-0.37763,0.839834,-1.244475,-0.28369,-0.301948,0
-0.739295,-0.614253,0.222024,1.959064,-1.172887,0
-0.824055,-1.121057,-0.544527,-0.000375,-0.154591,0
-0.755041,-0.474459,0.753052,1.516897,-0.154591,0
-0.530043,0.449873,-0.122698,-0.221447,-0.154591,0
-1.168674,-2.257213,-1.778169,-1.331863,-0.677251,0
3.917923,-1.754635,-0.380237,-0.708093,-0.262435,0
0.358507,1.587901,-1.326614,-0.743277,-0.330152,0
0.10333,0.83128,-1.328938,-0.729817,-0.154591,0
-0.146183,2.258118,-1.621513,0.040358,-0.465046,0
-0.031893,-0.224821,-0.526331,-0.675621,-0.041504,0
-0.578404,-0.385103,1.18441,1.171204,-0.895721,0
-0.029159,1.023255,-1.381353,-0.77616,0.1143,0
-0.626095,-1.047015,-0.138772,2.066883,-0.154591,0
-0.641504,0.914926,-0.131115,-0.09901,-0.154591,0
0.615978,1.150677,-1.276242,-0.285932,0.091415,0
2.37696,-0.928951,-1.033587,-0.651094,-0.046391,0
0.43581,1.776947,-1.416138,-0.165234,0.441558,0
0.349187,1.5456,-1.441146,-0.214322,0.836284,0
3.186442,-0.67291,-0.569946,0.258592,-0.510472,0
-1.17603,-2.507226,-1.914111,-1.255088,-0.639536,0
-0.096778,1.319456,0.142325,-0.171342,-0.417169,0
0.183055,1.203153,-1.334503,-0.799143,0.254501,0
2.606584,-1.044429,-0.613444,-0.367719,-0.283679,0
2.163691,-0.819239,-0.656212,-0.448986,-0.038664,0
-0.198541,2.17002,-1.459852,-0.798356,-0.386865,0
-0.577608,-0.455723,1.003071,0.45981,0.644521,0
-0.5538,-0.005647,0.716134,0.136717,-0.67695,0
-0.032427,1.805104,0.315907,-0.049064,-0.454593,0
-0.206202,-0.218892,1.006072,0.126506,-0.680948,0
-0.786937,-0.650614,0.121541,2.104241,-0.154591,0
0.489744,1.795618,-1.359356,-0.765299,-0.325163,0
1.702121,1.123948,-0.320388,0.138448,0.27843,0
0.412903,-0.542247,-1.075665,-0.461932,-0.063981,0
0.025623,2.160667,0.11426,-0.944792,0.178451,0
-0.5694,0.719406,0.133436,-0.049475,-0.435127,0
-0.220874,0.999321,-0.29579,1.688426,-0.965341,0
-0.635106,0.067847,1.57131,-1.190337,-0.154591,0
3.08052,-0.846559,-1.073363,-0.360433,-0.253047,0
-0.559955,0.262363,0.150193,-0.156595,0.101111,0
0.762687,0.225979,-1.238796,-0.70888,-0.035141,0
0.274861,0.903092,-1.395451,-0.195474,0.287918,0
-0.021707,2.024169,0.189852,-0.985721,0.198691,0
-0.316034,1.145813,0.916535,-1.269127,-0.154591,0
0.112665,1.732627,-1.407355,-0.276419,-0.356001,0
2.693519,-0.56135,-1.091356,-0.232977,-0.306264,0
-0.625726,-0.857481,1.468021,0.455638,0.851654,0
-0.720593,-0.183234,1.979685,-1.463393,0.57781,0
3.253277,-0.684524,-0.538587,0.292966,-0.445228,0
-0.58271,-0.171001,1.303552,1.139131,-0.884565,0
0.013822,0.870483,-0.404634,-0.244846,-0.53745,0
-0.632196,-0.877421,1.247834,0.514042,0.838683,0
-0.733405,-0.608826,0.306165,1.798299,-1.156917,0
-0.834352,-1.122208,-0.641108,-0.065347,-0.154591,0
-0.023974,2.005523,-1.468485,-0.917745,1.340056,0
-0.768919,-0.346874,1.500235,-1.450548,-0.680324,0
2.815387,-1.040581,0.382494,-0.889228,-0.34191,0
-0.73574,-0.068287,0.804902,-1.388944,-0.154591,0
0.49955,1.032076,-0.033544,1.013416,-0.75802,0
0.258439,1.872439,-1.36546,0.068763,1.2012,0
-0.791343,-0.78417,0.437238,2.131977,-0.154591,0
1.523374,0.33075,-1.255423,-0.284466,-0.319224,0
0.681629,1.300968,-1.262034,-0.733413,0.15641,0
1.264206,0.009757,-1.155867,-0.317203,0.112621,0
2.150192,0.139647,-0.202862,0.291882,-0.482412,0
-0.715356,-0.920538,0.464403,1.615898,-1.184719,0
-0.183267,1.504352,-1.488299,-0.184384,-0.154591,0
0.571526,0.728638,0.061549,0.008459,0.336421,0
1.606279,0.021021,-0.359346,-0.128637,-0.374904,0
-0.348681,-0.306133,0.805856,-0.986518,-0.437059,0
1.028605,0.48236,-1.238699,-0.700764,0.022083,0
-0.682033,-0.64922,0.352945,1.145157,-0.80766,0
-0.629875,-0.047524,1.312556,-1.234686,0.781225,0
2.880026,-0.756437,-0.667031,-0.158525,-0.29909,0
0.144922,0.958885,-1.379226,-0.264672,-0.37834,0
3.426297,-0.896678,-1.036204,-0.631966,-0.221574,0
2.694405,-1.028248,-0.600127,-0.37298,-0.287546,0
-0.642898,-0.236424,1.605746,-1.586258,-0.154591,0
1.295159,0.357527,-1.139785,-0.694597,-0.010987,0
-0.019037,2.3822,-1.712386,-0.0232,0.14975,0
-0.388209,0.264916,1.440064,-1.292427,0.518184,0
-0.696291,0.064133,0.954655,0.362213,-0.154591,0
0.998874,0.331985,-0.209794,-0.782314,-0.348321,0
-0.134749,-0.146499,1.095718,-1.173391,0.557301,0
3.465672,-1.813982,-0.743038,-0.641024,-0.230468,0
-0.623604,-0.051661,2.502303,-1.436076,-0.814471,0
1.106544,1.52716,-1.413979,-0.797101,-0.334405,0
-0.270905,1.159026,-0.148957,-0.051921,-0.749595,0
-0.414428,1.433726,0.562133,0.26562,-0.154591,0
-0.788519,-0.592463,-2.062471,1.913931,-1.818596,0
-0.538811,-0.17814,2.269319,-1.720352,-0.974685,0
0.46806,1.263762,-1.233757,-0.345806,-0.416188,0
-1.117394,0.100589,1.91326,-1.558274,-0.929307,0
3.033297,-1.781041,-1.016823,-0.63356,-0.061351,0
-0.584006,-0.132633,1.876862,-1.521219,0.554491,0
-0.577078,0.619959,0.183697,1.928764,-1.074599,0
-0.673242,-0.668748,0.073048,1.244972,-0.154591,0
0.304138,-0.145785,-0.576972,-0.339716,-0.322057,0
0.364309,1.556889,-1.31973,-0.742373,-0.329701,0
0.459927,0.471422,-0.354606,-0.154304,-0.603451,0
-0.068105,0.358047,0.178908,-1.075108,2.487909,0
2.024033,-0.212213,-0.631757,-0.327376,0.171392,0
0.865379,0.232271,-1.212722,-0.698702,0.042047,0
1.418536,-0.242063,-0.389906,-0.11013,-0.4471,0
-0.438433,-2.719073,-2.33648,-1.448203,-0.726725,0
0.284038,-2.295358,-1.346785,-2.133841,-1.519309,0
-0.72451,-0.303854,1.30586,-1.480063,-1.127531,0
-0.261438,1.20342,-1.251973,-0.760236,0.035189,0
-0.12621,0.985068,0.364745,-0.97202,-0.44926,0
-0.478382,-0.386814,1.481208,0.788725,0.550601,0
1.130374,0.191107,-1.128598,-0.384489,0.062554,0
1.781558,0.079172,-0.411889,-0.03542,-0.53673,0
-0.474335,0.75003,0.350723,-1.089016,-0.154591,0
-0.326277,2.411143,-1.58542,-0.920075,-0.154591,0
-0.269535,-0.501331,1.641006,0.733387,-0.721379,0
0.890992,0.59075,-0.384133,-0.209619,-0.448848,0
-0.721981,-0.298484,-0.055893,0.723122,-0.77449,0
0.888596,-0.584002,-1.05078,-0.430172,-0.006116,0
1.210645,-0.83723,1.587899,-1.266274,-0.510903,0
-0.179087,1.960452,-1.382835,-0.25427,-0.503147,0
0.012672,2.190444,-1.432212,-0.790362,0.151154,0
-0.590346,0.198234,0.322181,-0.004379,-0.154591,0
1.630995,0.163702,-1.140217,-0.67973,-0.254824,0
0.890493,0.590181,-0.38398,-0.210047,-0.448768,0
0.711796,-0.733453,-0.740695,-0.378168,-0.421512,0
-0.680799,0.144463,0.608024,-1.047905,-0.154591,0
-0.699923,-0.834995,-0.125246,2.064588,-1.392429,0
-1.938108,-0.392902,-1.222942,-0.140139,-0.892496,0
1.989661,-0.340638,-0.461951,-0.68533,-0.260284,0
2.288716,-0.720337,-0.703431,-0.357117,0.011165,0
0.858928,1.116726,-1.326762,-0.251688,0.186509,0
-0.164962,0.5881,-1.536717,-0.836738,-0.421135,0
0.118755,0.61426,-0.350031,-0.174725,-0.68049,0
1.915203,-1.746047,-0.676728,-0.34008,-0.293163,0
-0.091003,0.997156,0.197578,0.857341,-0.860645,0
-0.360003,1.085181,-1.352986,-0.781493,-0.314942,0
-0.331686,0.454071,0.931694,-1.137516,-0.534575,0
0.865728,2.01317,-1.473788,-0.765634,-0.341729,0
2.735289,-0.119299,-0.508452,-0.241042,0.349252,0
1.086108,0.152122,-1.128569,-0.395952,0.09131,0
-0.276758,0.836446,1.386653,-1.130486,-0.641397,0
0.432228,1.569182,-1.28573,-0.733886,0.140986,0
1.733075,-0.519607,-1.06512,-0.452786,-0.011173,0
2.70199,-1.082417,-1.912902,0.062597,-0.567661,0
0.891391,-0.345108,-1.095425,-0.642829,-0.03028,0
0.898466,-0.58206,-1.04977,-0.417818,0.04292,0
-0.014979,2.697641,-1.435862,-0.889289,0.308927,0
-0.754611,-0.774304,-0.116162,2.147175,-1.197722,0
-0.640825,-0.914256,0.812163,1.121601,0.975642,0
3.171234,-0.936761,-1.042733,-0.445959,-0.241041,0
1.21253,1.952708,-1.325357,-0.709167,-0.277198,0
1.352338,-0.554851,-0.744877,-0.390907,-0.412032,0
-0.818257,-1.06813,-0.42276,1.169868,1.71605,0
0.25814,0.230044,-1.182637,-0.675679,-0.244936,0
-0.502651,0.989412,-1.361863,-0.737474,-0.303764,0
0.038454,2.259195,-1.36886,-0.18467,0.497064,0
-0.140988,1.289449,0.97727,-1.062106,-0.558397,0
0.763036,0.885972,-1.278445,-0.710804,-0.277499,0
1.0508,-0.76401,-0.720455,-0.368636,-0.031348,0
0.151493,1.852486,-0.013026,-0.887808,-0.397301,0
-0.65438,0.073293,0.805194,-1.27231,-0.668767,0
1.601039,0.625585,-0.132276,-0.754359,0.095849,0
-0.740629,-1.122668,-0.487911,0.747687,2.236687,0
-0.802419,-0.745267,0.436403,0.803984,-0.883066,0
-0.191608,1.164253,-0.182662,-0.151135,0.172883,0
-0.302968,-0.980569,-0.188892,-0.743626,-0.154591,0
0.955007,-0.027487,-0.428207,-0.253388,-0.448382,0
0.240187,0.059124,-0.575749,-0.686667,-0.037128,0
0.385904,1.005903,-1.515743,-0.890775,-0.466553,0
1.299476,0.68186,-0.105364,0.71282,-0.683392,0
1.102814,1.157791,0.276312,0.167927,-0.43618,0
2.371021,-0.287333,-0.635954,-0.453571,-0.238924,0
-0.436891,-0.716062,0.885067,0.810119,-0.746957,0
-0.520926,-0.240708,2.266633,-1.577633,-0.154591,0
-0.509696,0.533082,1.543027,-1.297287,-0.154591,0
2.869522,-1.029025,0.361732,-0.823359,-0.321577,0
3.10244,-0.676342,-1.060479,-0.635722,-0.06045,0
-0.564698,0.35616,2.063707,-1.321586,-0.154591,0
0.731259,0.418921,-0.371996,0.073093,1.541344,0
-0.164726,1.309982,-1.486207,-0.812243,-0.336464,0
0.602754,0.952435,-1.298464,-0.298858,0.075637,0
1.991482,-1.120655,-0.754101,-0.355938,-0.259084,0
-0.460612,1.200661,0.922461,0.343341,-0.722049,0
1.85866,-0.122554,-1.070055,-0.421129,-0.245569,0
-0.148524,0.581337,-0.40585,-0.76544,-0.328089,0
-0.55534,0.076548,1.968166,-1.703763,-0.917535,0
-0.532195,-0.545505,1.365274,0.351693,0.507349,0
0.453601,1.511068,-1.327,-0.27717,-0.357331,0
-0.626028,-0.234004,2.509651,-1.459396,-0.747681,0
-0.661997,0.135823,0.961038,-1.165722,-0.529303,0
0.09956,2.269866,-1.558471,0.049243,0.358358,0
-0.451352,0.910183,-0.183841,-0.005573,-0.154591,0
0.139889,1.840326,-1.403762,-0.795683,-0.354205,0
2.222143,-1.139757,-0.764905,-0.359977,-0.259762,0
2.710936,0.338325,-1.174204,0.064559,-0.476935,0
-0.63249,0.977312,0.919092,0.648163,-0.154591,0
0.12284,0.211145,-1.167393,-0.689997,-0.237816,0
0.147532,1.907528,0.037528,-0.889557,-0.406601,0
-0.052766,2.363022,-1.335764,-0.864031,0.927196,0
1.773223,0.045161,-1.109364,-0.320721,-0.271249,0
-0.644465,-0.8249,-0.496168,0.569102,1.395021,0
-0.503765,0.16317,1.992048,-1.402166,-0.679535,0
-0.537471,1.401916,-1.512721,-0.915597,-0.585663,0
0.343249,1.822974,-1.375447,0.671161,-0.785862,0
-0.597336,-0.183548,1.177519,1.548119,-0.154591,0
-0.292855,1.043279,0.555165,-1.068103,-0.154591,0
-0.189196,-0.506393,1.264684,0.336555,0.414465,0
2.636216,-1.720534,-0.729776,-0.433952,-0.307015,0
1.606067,0.020804,-0.359346,-0.128852,-0.374904,0
0.500511,0.761562,-1.191677,-0.690358,-0.005929,0
-0.387989,0.765349,-1.257341,-0.275821,-0.311768,0
3.285803,-1.827117,-0.76184,-0.649505,-0.24504,0
-0.764066,-0.257523,1.509923,-1.430197,-0.612901,0
-0.557906,1.950446,-1.368226,-1.079333,1.851492,0
-0.617725,-0.143535,1.168092,-1.092817,-0.535204,0
-0.291382,1.87556,0.076215,-0.933078,-0.426447,0
-0.65227,1.184448,0.009047,0.079069,-0.546322,0
-0.419181,-0.980697,0.101675,0.791556,1.111642,0
2.20893,-0.887086,-0.70103,-0.377127,-0.238346,0
-0.49439,0.355833,0.467979,-1.03579,-0.469772,0
-1.771238,-2.321379,-1.333586,-0.727469,-0.299646,0
1.828043,-1.698341,-0.758491,-0.429682,-0.008357,0
-0.475283,-0.018315,0.768612,0.27991,-0.929151,0
-0.457806,1.090675,-1.357823,-0.293809,-0.363525,0
0.772867,0.280307,-1.220914,-0.351065,-0.433864,0
0.875172,-0.782701,-0.713092,-0.374039,-0.272751,0
-0.231001,-2.466043,0.327718,-1.2389,-0.154591,0
0.912326,0.712147,-0.18764,0.564145,1.000218,0
-0.575432,-0.424899,1.008489,0.424732,0.676553,0
2.171663,-0.725151,-0.704963,-0.356287,0.011944,0
-0.394501,1.636348,0.279704,0.42058,-0.154591,0
1.460718,-0.29469,-0.513985,-0.188091,1.725848,0
-0.773457,-0.934877,-0.367041,0.613732,1.284036,0
4.185451,-0.728936,-1.024999,-0.61099,-0.209031,0
1.310455,0.041531,-1.159571,-0.383519,0.002199,0
2.127897,-0.577148,-0.723079,-0.442825,-0.229518,0
0.509469,0.032903,-1.167384,-0.667408,-0.248907,0
0.077851,1.553102,-0.025428,-0.188412,-0.414855,0
-0.633074,0.566115,0.728064,0.062681,-0.154591,0
0.891953,-0.543472,-1.060736,-0.423767,-0.024198,0
-0.621679,1.431525,-0.1626,1.666399,-1.043561,0
0.706681,1.879964,-1.427767,-0.764586,-0.359495,0
2.138664,-0.519701,-0.514896,-0.698097,-0.25325,0
-2.163155,0.422248,-1.263471,-0.720115,-0.29471,0
-0.60174,0.722032,0.332258,-0.027523,-0.443771,0
1.440295,-1.883057,-0.742854,-0.663763,-0.039168,0
2.799106,0.217835,-1.171733,-0.682792,-0.26729,0
-0.530537,0.670886,-0.286616,-0.217951,-0.311341,0
-1.088558,-0.176131,2.157513,-1.523565,-0.154591,0
-0.719728,-0.379101,1.545184,0.572754,-0.154591,0
-0.641418,-0.375321,0.649481,2.013064,-0.154591,0
-0.590075,-0.271002,0.861683,0.381695,-0.788024,0
-0.51402,-0.945532,0.936429,0.947303,1.508337,0
1.668186,-0.648728,-0.748998,-0.318021,-0.37978,0
-0.501506,1.72798,-1.487293,-0.869777,-0.376661,0
1.671966,-0.037166,-0.564324,-0.260476,-0.263845,0
-0.587228,0.374273,2.426474,-1.639701,-0.746108,0
-0.535549,0.666421,0.601305,-1.047733,-0.547531,0
-0.324086,0.693246,0.433889,-0.009592,0.15949,0
-0.684714,-0.005453,1.267425,-1.21802,-0.154591,0
-0.692688,0.972508,1.118072,-1.283652,-0.537388,0
2.897057,-0.893169,-1.039853,-0.637761,-0.234189,0
0.981332,-0.783296,-1.006012,-0.451955,-0.038952,0
-0.171418,2.27496,-1.343071,0.716416,-0.699408,0
-0.686336,0.354526,1.301645,0.535055,-0.154591,0
0.111481,0.625246,-0.363477,-0.182471,-0.65972,0
1.206092,0.503729,-1.195925,-0.661369,-0.154591,0
-0.600002,1.539115,-1.435415,-0.175038,-0.382904,0
-0.359836,2.216845,-1.502499,-0.848859,-0.399875,0
1.024787,-0.097677,-0.454563,-0.815008,1.978149,0
0.408063,1.015523,-1.385052,1.237768,-0.897375,0
-0.073329,2.292759,-1.32883,-0.186633,1.119049,0
-0.803272,-1.005251,-0.44533,0.823981,1.963743,0
1.021069,0.318675,-1.196055,-0.663895,-0.024732,0
-0.535107,-0.001823,1.879029,-1.407499,-0.862031,0
-0.502679,0.04729,1.501504,-1.404834,0.64513,0
-0.291977,0.050218,-1.237311,-0.697293,-0.273937,0
1.626939,-0.065951,-0.583741,-0.278171,-0.260582,0
0.060345,0.874622,1.234538,-1.150951,0.36485,0
2.307293,-0.951915,-1.065891,-0.651271,0.039982,0
1.636896,-0.668452,-1.029239,-0.424101,-0.033074,0
2.185936,-0.905583,-0.681564,-0.347592,-0.262073,0
-0.708537,0.044603,0.988073,-1.159952,-0.498237,0
2.723836,-0.587512,0.513501,-0.869418,-0.324602,0
-0.179936,1.889753,-1.382085,-0.252339,-0.591649,0
-0.026822,2.079623,-1.447156,-0.784203,-0.372501,0
-0.309777,1.664638,-1.534835,-0.179289,-0.412247,0
-0.029073,2.19786,-1.419995,-0.788012,0.147463,0
0.973822,0.243838,-0.414438,-0.214549,-0.407945,0
-0.641924,0.316763,1.298177,0.643895,1.802283,0
-0.692131,-0.42436,1.175156,1.158181,-0.939176,0
0.616216,-0.096383,1.219172,0.136828,0.320633,0
0.60853,1.525914,-1.394797,-0.273325,0.103192,0
-0.423556,1.706624,-0.118145,0.121191,-0.154591,0
2.638187,-1.720639,-0.729259,-0.432908,-0.308415,0
-1.180845,-2.545517,1.142302,-1.754117,-0.154591,0
0.315027,1.1893,0.473549,0.45828,-0.527587,0
2.727454,-1.030985,0.574291,-0.902781,-0.368898,0
-0.578496,-0.537853,-0.211229,1.440956,2.425324,0
-0.217172,0.871367,-1.382773,-0.788677,-0.154591,0
0.488446,0.781901,-1.395536,-0.752312,-0.327496,0
-0.666756,-0.166355,1.195625,-1.28741,-0.524448,0
-0.351599,0.465021,0.975937,-1.217016,-0.524858,0
-0.460806,0.069772,0.331825,0.143669,-0.500727,0
2.750086,-0.257623,-0.118078,-0.766725,-0.297069,0
-1.418402,-2.427278,-1.22693,-0.677934,-0.267808,0
2.36517,-0.691237,-1.067743,-0.457358,-0.212134,0
-0.162896,0.653535,-1.382348,-0.776621,-0.323415,0
1.65697,-0.607522,-1.029814,-0.636252,-0.051974,0
-0.614818,-0.757907,-0.257816,-0.995848,2.37066,0
-0.606586,0.023502,1.551793,0.513095,-0.686814,0
0.133711,0.370861,-0.517405,-0.267925,-0.459342,0
-0.755039,-0.95895,-0.351586,-1.441371,-0.154591,0
-1.972892,-2.748196,-1.495203,-0.064849,1.212581,0
0.444618,-0.033112,-0.530379,-0.664693,-0.028541,0
-0.137199,0.801442,-1.253174,-0.726137,-0.154591,0
3.013521,-0.822496,-1.064304,-0.345346,-0.258031,0
-0.772574,-0.854439,0.326668,0.637179,1.193755,0
2.192561,-0.320652,-0.470254,-0.684461,-0.25096,0
-0.434145,-0.358755,1.881088,0.455142,-0.635807,0
1.310431,-0.42901,0.557138,0.479729,0.702849,0
-0.043268,-0.591463,1.803686,-1.519068,0.542645,0
1.705552,-0.175829,-1.068218,-0.413957,-0.255962,0
-0.842711,-1.156145,-0.661716,-0.089256,-0.767856,0
-0.17195,0.590568,-1.388391,-0.752588,-0.325872,0
-1.080196,0.076209,1.449263,-1.337086,-0.742237,0
-0.846939,-1.031589,-0.557853,0.024955,-0.154591,0
-0.481815,-0.961887,0.05424,1.795176,-1.108676,0
-0.391127,-0.927998,0.351947,0.851339,1.173581,0
-0.354545,1.042736,-1.468528,-0.794306,-0.331104,0
-0.460924,1.506784,0.080269,-1.2471,-0.154591,0
-1.103392,-0.325298,1.515308,0.883048,-0.829088,0
2.83752,-1.792881,-0.724888,-0.226367,-0.309924,0
-0.376409,2.515358,-1.593062,-0.038776,-0.154591,0
0.552687,-2.476089,-1.197857,-0.379557,-0.294899,0
-0.761555,-0.770208,0.719872,1.502793,-0.154591,0
0.556217,1.319952,-1.409817,-0.761098,-0.328005,0
-0.45895,0.757,-0.095615,-0.149043,-0.416919,0
-0.130378,2.423545,-1.432548,-0.825536,-0.393545,0
0.424855,2.297539,-1.606359,-0.873478,0.110184,0
-0.580915,-0.734112,1.439814,0.915352,0.748107,0
1.023328,1.898949,-1.352126,-0.232231,0.287968,0
-1.567539,0.897937,-0.012212,-0.894274,-0.439723,0
-0.462911,1.011761,-1.240812,-0.752504,-0.303526,0
-0.855343,-1.12381,-0.457056,-1.214957,-0.154591,0
-0.748309,0.088308,-0.047058,-0.146771,-0.154591,0
-0.284263,2.048671,-1.548677,0.892087,-0.690358,0
2.730774,-0.668188,0.708592,-0.956492,-0.355958,0
-0.799246,-1.101385,-0.472173,0.289429,-0.154591,0
-0.819755,-0.707563,-1.765016,2.619992,-0.154591,0
-0.752774,-0.414295,0.933276,1.89329,-1.253632,0
3.320899,-1.826854,-0.762347,-0.644271,-0.241231,0
2.035934,-0.529552,-0.504544,-0.697389,-0.238672,0
0.143362,1.549665,-1.246794,-0.744578,-0.338937,0
-0.463215,-0.797693,1.110022,0.908268,-0.755433,0
-0.153244,1.714246,-1.565863,-0.851647,-0.412697,0
1.855654,-0.30368,-1.068226,-0.402891,-0.003155,0
-0.544012,0.018311,0.220756,0.046305,-1.035302,0
1.337292,-0.740798,-0.722485,-0.412524,0.042783,0
-0.589895,0.224878,2.325114,-1.467276,-0.154591,0
0.697773,1.053081,-1.378299,-0.310185,-0.56671,0
-0.742605,-0.642571,0.787012,0.819863,-0.154591,0
2.203266,-0.338684,-0.421495,0.576496,0.562623,0
0.48539,1.944202,-1.36929,-0.153183,-0.154591,0
0.39268,1.990242,-1.3784,-0.791485,-0.365872,0
-0.763834,-0.750509,0.523817,1.830517,-1.169149,0
-0.369269,0.253675,1.496443,-1.420972,-0.154591,0
0.917317,0.417397,-0.109098,-0.183874,0.395279,0
-0.2953,1.083874,0.815435,-1.239655,-0.154591,0
0.491041,2.098401,-1.398303,0.018737,-0.502287,0
-0.607637,0.567687,-0.036402,-0.160116,0.103813,0
1.966592,-0.75851,-1.025433,-0.460778,-0.217451,0
2.253083,-0.78511,-0.289283,0.023869,0.402279,0
-0.250181,-0.077737,1.551468,0.257513,-0.598256,0
-0.574034,-0.218239,1.676754,-1.359558,-0.729762,0
-0.560228,-0.726665,-0.395649,1.179551,-1.47927,1
-0.541259,-0.481839,-0.022781,0.443059,1.2502,1
-0.120825,-0.187796,0.576881,-1.433717,2.73655,1
-0.807371,-0.766526,-0.538391,0.454537,-0.154591,1
-0.263179,1.132527,-1.517923,-0.831001,-0.384164,1
0.358669,1.28496,0.931542,-1.002791,-0.428164,1
-0.749643,-0.686634,0.666191,1.001644,-1.324504,1
-0.189269,0.236809,1.775123,-1.405765,-0.599182,1
-0.006678,-0.217501,0.54952,-1.766794,2.657992,1
0.259456,-0.1442,-0.353773,0.799635,1.036733,1
