Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class
0.049725,0.222644,0.728848,-0.109736,-0.042216,-0.261105,-0.027693,1
-0.6585,-0.785674,-0.945259,-0.799524,-0.88553,-0.959345,-0.494895,1
0.507988,0.071396,0.370111,-0.265857,-0.267701,-0.315869,-0.315202,1
-0.70016,-0.533595,0.609269,-0.803605,-0.903569,-0.690089,-0.710527,1
-1.949968,-1.844408,-1.423576,-1.427067,-1.379342,-1.411148,-1.393362,1
1.091232,1.079715,0.130953,0.85964,0.753747,0.934574,0.547326,1
0.466328,0.52514,1.087585,0.384136,-0.035451,0.177006,0.583264,1
0.84127,0.222644,0.848427,1.188208,0.958938,1.062357,1.122344,1
0.79961,0.777219,0.728848,0.773927,0.546301,1.130812,0.655142,1
0.966251,0.928467,0.250532,0.493318,0.052488,0.820483,0.870774,0
-0.158577,-0.331931,-0.586522,-0.488303,-0.432305,-0.553179,-0.516458,1
-0.200237,-0.130267,-0.466943,-0.595445,-0.644261,-0.658144,-0.4338,0
-1.783327,-1.642745,-1.064838,-1.385231,-1.383852,-1.338129,-1.371798,0
-0.158577,-0.281515,0.130953,-0.362794,-0.297014,0.085733,-0.494895,1
-0.866801,-1.037754,-0.706101,-1.119928,-1.196699,-0.931963,-1.030381,0
-1.033442,-0.936922,-0.82568,-1.105643,-1.10876,-1.310747,-0.904596,1
-0.825141,-0.936922,-0.347364,-0.971971,-1.10876,-1.132764,-0.782404,1
-1.783327,-1.743577,-1.901892,-1.446455,-1.433459,-1.347257,-1.4293,1
-0.491859,-0.584011,-0.227785,-0.683199,-0.743474,-0.708344,-0.602711,1
-0.491859,-0.483179,-0.466943,-0.718912,-0.754748,-0.621634,-0.566773,1
-1.450045,-1.541913,-1.303997,-1.2536,-1.169641,-1.224038,-1.285546,1
-0.033596,0.071396,0.48969,-0.477079,-0.671319,-0.352378,0.152001,1
-0.408538,-0.432763,-0.227785,-0.710749,-0.761513,-0.607943,-0.656619,1
-0.950122,-0.936922,-0.706101,-1.036256,-1.054644,-1.050619,-1.033975,1
-2.19993,-2.096488,-1.782313,-1.495434,-1.422184,-1.40202,-1.501178,0
0.424667,0.424308,0.728848,0.209648,-0.006138,0.309353,0.152001,1
0.341347,0.27306,0.370111,-0.095451,-0.396227,-0.115068,0.331694,1
-2.19993,-2.19732,-1.543155,-1.498495,-1.419929,-1.465912,-1.501178,0
0.049725,-0.231099,-0.347364,-0.32504,-0.317307,-0.270232,-0.423018,1
-1.533366,-1.541913,-1.064838,-1.256661,-1.255325,-1.338129,-1.213668,0
-0.033596,-0.281515,0.011373,-0.619934,-0.820139,-0.598816,-0.387079,1
0.924591,0.928467,0.968006,0.986169,0.765021,0.619682,1.76924,1
0.716289,0.777219,0.609269,0.526991,0.298267,0.469081,1.014528,1
1.132892,1.079715,0.968006,1.416776,0.814628,1.422886,2.272381,1
0.924591,0.928467,0.968006,1.000455,0.85296,1.01672,1.805179,1
-0.491859,-0.281515,-0.108206,-0.509731,-0.682593,-0.649016,-0.135509,1
-0.075256,-0.079851,0.48969,-0.023002,-0.486421,-0.224596,0.43951,1
-1.575026,-1.693161,-1.064838,-1.344415,-1.34101,-1.292493,-1.321484,0
-0.075256,-0.079851,0.728848,-0.066879,-0.457108,-0.046613,0.295755,1
-1.491705,-1.541913,-0.945259,-1.289314,-1.300422,-1.182965,-1.285546,0
-0.491859,-0.533595,-0.347364,-0.618914,-0.707397,-0.41627,-0.674588,1
0.133045,0.071396,0.728848,0.102506,-0.091822,0.250025,0.116062,1
-0.408538,-0.533595,-0.347364,-0.747484,-0.781807,-0.671835,-0.674588,0
-0.6585,-0.735258,0.011373,-0.759728,-0.815629,-0.607943,-0.710527,1
-0.200237,-0.533595,0.011373,-0.613812,-0.6623,-0.288487,-0.710527,0
-0.200237,-0.281515,-0.108206,-0.500548,-0.585635,-0.493852,-0.423018,1
0.216366,0.27306,0.728848,0.11271,-0.324072,-0.147014,0.295755,1
-2.074949,-2.046072,-1.423576,-1.495434,-1.458262,-1.479603,-1.501178,0
-1.450045,-1.441081,-1.184418,-1.312783,-1.284638,-1.269674,-1.285546,0
-1.283404,-1.239417,-0.82568,-1.140336,-1.11327,-1.11451,-1.116634,0
-0.866801,-0.785674,-0.347364,-0.746463,-0.781807,-0.644453,-0.674588,1
-1.450045,-1.491497,-1.184418,-1.287273,-1.293658,-1.137328,-1.285546,1
-1.075103,-1.037754,-0.82568,-1.115847,-1.180915,-1.055182,-1.026787,0
-1.658347,-2.096488,-1.423576,-1.488291,-1.442478,-1.443093,-1.486802,0
-2.074949,-2.096488,-1.782313,-1.503597,-1.446988,-1.433966,-1.522741,0
-2.408231,-2.398984,-1.782313,-1.5638,-1.516888,-1.520676,-1.558679,0
-2.283251,-2.298152,-1.901892,-1.542372,-1.494339,-1.493294,-1.555085,0
-2.283251,-2.247736,-1.782313,-1.546454,-1.498849,-1.479603,-1.555085,0
-2.699853,-2.651063,-2.14105,-1.617881,-1.56424,-1.57544,-1.637744,0
0.507988,0.625971,0.728848,0.551481,0.171995,0.473644,0.856398,1
-0.6585,-0.584011,0.011373,-0.486262,-0.707397,-0.206341,-0.351141,1
-0.200237,-0.231099,-0.227785,-0.124022,-0.436814,-0.781362,0.223878,1
-0.70016,-0.83609,-1.423576,-0.848503,-0.971214,-0.722035,-0.782404,0
-0.075256,-0.029435,0.011373,0.044344,-0.213584,-0.315869,0.547326,1
-0.033596,-0.029435,0.011373,-0.280142,-0.375933,-0.398015,-0.171447,1
-0.825141,-0.83609,-0.466943,-0.925032,-0.980233,-0.676398,-0.962098,0
-1.283404,-1.340249,-1.423576,-1.22809,-1.201209,-1.078,-1.213668,0
0.133045,0.071396,-0.227785,-0.008717,-0.393972,0.414317,0.008246,1
0.75795,0.676387,0.728848,0.721887,0.516987,0.993902,0.008246,1
0.341347,0.323476,0.848427,0.598419,0.151702,0.177006,0.97859,1
1.007911,1.079715,0.848427,1.597386,1.421183,1.856434,1.050467,1
0.75795,0.625971,0.848427,0.958618,0.695121,1.482214,0.583264,1
0.674629,0.827635,0.130953,0.96168,0.710905,1.349867,0.511387,1
1.007911,0.777219,0.370111,1.347389,1.046877,1.199267,1.014528,1
0.383007,0.121812,0.370111,0.365768,0.079546,0.113115,0.727019,1
-0.450198,-0.533595,0.968006,-0.791361,-0.932882,-0.585125,-0.746466,0
-0.200237,0.323476,0.370111,-0.177082,-0.707397,0.18157,-0.196604,1
-0.033596,0.172228,0.130953,-0.262795,-0.687103,0.090297,0.008246,1
-0.033596,-0.079851,0.609269,0.056588,-0.382698,0.186134,-0.207386,1
0.133045,0.071396,0.848427,0.140261,-0.380443,0.551227,0.259816,1
-0.533519,-0.483179,-0.108206,-0.445446,-0.738964,-0.671835,-0.027693,1
-1.408385,-1.491497,-1.184418,-1.298497,-1.273364,-1.30162,-1.249607,0
-0.283557,-0.079851,0.130953,-0.337284,-0.673574,-0.46647,0.090905,1
0.88293,1.029299,1.087585,0.829028,0.686101,1.536978,0.48623,1
-0.200237,-0.231099,0.130953,-0.137287,-0.511225,0.13137,-0.250512,1
-0.70016,-0.83609,-0.586522,-0.895441,-0.88553,-0.854381,-0.904596,0
-0.075256,-0.130267,0.609269,-0.147491,-0.761513,-0.096813,0.586858,1
-0.408538,-0.281515,0.130953,-0.528098,-0.867491,-0.571434,-0.372704,1
-0.866801,-0.987338,-0.945259,-1.106663,-1.101995,-0.9776,-1.105852,0
-1.033442,-1.037754,-0.227785,-1.092377,-1.18768,-1.032364,-0.962098,0
-0.61684,-0.483179,0.48969,-0.534221,-0.835923,-0.512106,-0.09957,1
-0.033596,-0.079851,-0.227785,-0.416875,-0.651025,0.236334,-0.494895,1
-0.158577,-0.079851,0.370111,0.025977,-0.396227,-0.028358,0.331694,1
-0.241897,-0.079851,0.011373,-0.104634,-0.711906,-0.00554,0.080123,1
0.133045,0.02098,0.130953,0.326993,-0.35113,0.295662,0.834835,1
-0.366878,-0.180683,-0.347364,-0.282183,-0.632986,-0.233723,-0.279263,1
-1.616686,-1.491497,-1.423576,-1.283191,-1.338755,-1.192092,-1.213668,0
-1.991629,-1.995656,-1.662734,-1.468904,-1.422184,-1.406584,-1.479614,0
-1.866648,-1.793993,-1.543155,-1.432169,-1.386107,-1.374638,-1.468833,0
-1.783327,-1.693161,-0.82568,-1.102581,-1.088466,-1.055182,-1.120228,0
-1.533366,-1.541913,-1.543155,-1.324007,-1.284638,-1.283365,-1.339454,0
-1.241744,-1.08817,-1.543155,-1.397476,-1.354539,-1.374638,-1.400549,0
-0.908462,-0.936922,-1.184418,-0.951563,-0.831413,-0.886327,-1.04835,0
-0.825141,-0.987338,-0.82568,-0.946461,-0.903569,-0.895454,-0.962098,0
-0.491859,-0.331931,-0.706101,-0.670954,-0.673574,-0.617071,-0.635056,0
-0.491859,-0.584011,-0.108206,-0.412794,-0.452598,-0.32956,-0.458957,0
-0.450198,-0.382347,-0.706101,-0.55769,-0.493186,-0.598816,-0.545209,0
-0.450198,-0.331931,-0.466943,-0.463813,-0.373679,-0.320433,-0.746466,0
-0.408538,-0.432763,-0.466943,-0.60973,-0.490931,-0.758544,-0.548803,1
-0.366878,-0.382347,-0.108206,-0.40259,-0.067019,-0.722035,-0.559585,0
-0.200237,-0.079851,-0.227785,-0.116879,0.047979,-0.188086,-0.200198,0
-0.158577,-0.180683,1.087585,-0.441365,-0.416521,-0.352378,-0.48052,0
0.008065,0.172228,1.207164,0.088221,0.465126,-0.073995,-0.286451,0
0.174706,0.424308,0.250532,0.103527,0.124643,-0.27936,0.16997,1
0.341347,0.323476,0.250532,0.314749,0.39748,0.501026,0.069342,0
0.466328,0.52514,0.968006,0.645357,0.544046,0.87981,0.619203,1
0.549648,0.474724,0.48969,0.533113,0.63424,0.373244,0.382008,0
0.549648,0.726803,0.48969,0.88413,0.943154,0.838737,0.69108,0
0.591308,0.827635,1.087585,0.726989,0.553065,0.190697,0.877961,1
0.632969,0.676387,-0.108206,1.248411,1.033348,0.094861,0.565295,0
0.632969,0.928467,0.370111,1.026985,1.191188,0.939138,0.798896,0
0.632969,0.777219,0.609269,0.636173,1.026584,0.336735,0.353257,0
0.674629,0.676387,0.848427,0.759641,0.812373,0.861556,0.504199,1
0.84127,0.827635,0.370111,1.022903,1.389615,0.715518,0.655142,1
0.88293,0.928467,1.087585,1.088209,0.988251,1.20383,1.043279,1
0.966251,1.785538,1.326744,1.669834,1.637648,1.372686,1.668612,1
0.966251,0.928467,0.968006,1.368818,1.053642,1.217521,1.381102,1
1.091232,1.38221,0.609269,1.619835,1.335498,1.080611,1.970496,1
1.132892,1.180547,1.80506,1.953505,1.412163,1.651069,1.205003,1
1.132892,1.281378,1.446323,1.963709,1.685,1.254031,2.164565,1
1.257873,1.483042,1.565902,2.237175,1.594806,1.619123,1.542826,1
1.257873,1.432626,0.848427,1.755548,1.509122,1.737779,1.690175,1
1.382854,1.432626,0.968006,1.694324,2.309594,0.774846,1.442198,0
1.424514,1.230962,1.446323,2.487172,1.761665,2.180454,2.664112,1
1.466174,1.180547,1.207164,1.576978,1.567748,1.683015,1.373915,1
1.716136,1.63429,0.609269,2.423907,3.198005,2.166763,1.409853,1
-2.658193,-2.600647,-1.782313,-1.609718,-1.530417,-1.548058,-1.623369,0
-2.491552,-2.398984,-1.662734,-1.576045,-1.512378,-1.529803,-1.601806,0
-2.449892,-2.298152,-2.14105,-1.560739,-1.523653,-1.525239,-1.573055,0
-2.074949,-2.146904,-1.662734,-1.512781,-1.465026,-1.447657,-1.533522,0
-2.033289,-1.995656,-2.021471,-1.475026,-1.433459,-1.406584,-1.49399,0
-2.033289,-1.894824,-1.423576,-1.422986,-1.322971,-1.429402,-1.501178,0
-1.908308,-1.894824,-1.662734,-1.43421,-1.388361,-1.397457,-1.465239,0
-1.783327,-1.844408,-1.543155,-1.375027,-1.327481,-1.310747,-1.454457,0
-1.741667,-1.743577,-1.662734,-1.387272,-1.359048,-1.35182,-1.378986,0
-1.533366,-1.441081,-1.662734,-1.313803,-1.338755,-1.287929,-1.213668,0
-1.116763,-1.138586,-0.945259,-1.121969,-1.099741,-1.109946,-1.141791,0
-0.991782,-0.987338,-1.782313,-1.037276,-0.910333,-1.046055,-1.084289,0
-0.908462,-0.83609,-0.945259,-1.010746,-0.968959,-0.995855,-1.033975,0
-0.70016,-0.735258,-0.706101,-0.898502,-0.831413,-0.886327,-0.918971,0
-0.70016,-0.634426,-0.586522,-0.579118,-0.407501,-0.635325,-0.778811,0
-0.70016,-0.83609,-0.945259,-0.84136,-0.786316,-0.858945,-0.926159,0
-0.70016,-0.533595,-0.466943,-0.681158,-0.57887,-0.644453,-0.818343,0
-0.61684,-0.584011,-0.347364,-0.716872,-0.612693,-0.836126,-0.868657,0
-0.61684,-0.584011,-0.466943,-0.736259,-0.716416,-0.676398,-0.764435,0
-0.575179,-0.584011,-0.466943,-0.761769,-0.743474,-0.694653,-0.728496,0
-0.533519,-0.634426,-0.466943,-0.843401,-0.72769,-0.84069,-0.947722,0
-0.533519,-0.634426,-0.586522,-0.831156,-0.766023,-0.717471,-0.918971,0
-0.491859,-0.533595,-0.706101,-0.724014,-0.58338,-0.731162,-0.854282,0
-0.491859,-0.684842,-0.82568,-0.699525,-0.57887,-0.70378,-0.836312,0
-0.408538,-0.231099,-0.706101,-0.520956,-0.218094,-0.712908,-0.739278,0
-0.408538,-0.533595,-0.82568,-0.736259,-0.714161,-0.630762,-0.854282,0
-0.200237,-0.331931,0.130953,-0.422998,-0.384953,-0.133323,-0.649431,0
-0.200237,-0.281515,-0.706101,-0.683199,-0.637496,-0.826999,-0.764435,0
-0.158577,-0.231099,-0.466943,-0.465854,-0.542792,-0.352378,-0.387079,0
-0.075256,-0.130267,-0.466943,-0.372998,-0.335346,-0.402579,-0.48052,0
0.008065,0.071396,-0.108206,-0.069941,0.156211,0.076606,-0.264888,0
0.008065,0.172228,-0.347364,-0.034227,0.199054,-0.09225,-0.315202,0
0.049725,0.121812,0.728848,-0.001574,0.228367,0.250025,-0.635056,0
0.049725,0.02098,0.011373,-0.301571,-0.224858,-0.356942,-0.397861,0
0.049725,-0.029435,0.250532,0.122914,0.208073,0.428008,-0.171447,0
0.133045,0.27306,0.011373,-0.192388,-0.13241,-0.19265,-0.185823,0
0.216366,0.172228,-0.347364,0.275974,0.848451,-0.197214,-0.171447,0
0.258026,0.172228,0.011373,0.273933,0.363658,0.396062,0.008246,0
0.383007,0.373892,0.250532,0.339238,0.652279,0.040097,0.083717,0
0.383007,0.27306,0.011373,0.06067,0.140427,0.140497,-0.067225,0
0.424667,0.424308,0.370111,0.243321,0.314051,0.23177,0.144813,0
0.466328,0.373892,0.130953,0.120873,0.228367,0.008151,0.026215,0
0.507988,0.424308,0.48969,0.154546,0.205818,0.373244,-0.038474,0
0.549648,0.575556,0.011373,0.443319,0.496694,0.752028,0.173564,0
0.591308,0.625971,0.370111,0.711683,0.823647,0.806792,0.511387,0
0.591308,0.575556,0.250532,0.505563,0.593652,0.359553,0.346069,0
0.591308,0.575556,0.250532,0.401482,0.237386,0.856992,0.360445,1
0.632969,0.52514,0.130953,0.211689,0.176505,0.400626,0.065748,0
0.632969,0.52514,0.250532,0.829028,1.096484,0.852428,0.367632,0
0.632969,0.52514,0.250532,0.853518,0.785315,0.847865,0.367632,0
0.716289,0.726803,0.250532,0.65454,0.922861,0.852428,0.180751,0
0.75795,0.777219,0.48969,0.670867,0.636495,0.628809,0.547326,1
0.75795,0.928467,0.609269,1.016781,1.08521,1.10343,0.834835,1
0.75795,0.625971,0.370111,0.7576,0.672572,1.272285,0.382008,0
0.79961,1.029299,0.848427,0.901476,0.821392,1.299667,0.601234,0
0.84127,0.726803,0.728848,1.074944,1.405399,0.797664,0.716237,1
0.84127,0.827635,0.609269,0.608623,0.530517,0.510154,0.572483,0
0.84127,0.827635,0.848427,0.568827,0.40199,0.327607,0.86718,0
0.88293,0.878051,1.446323,1.217799,1.351282,1.418322,1.014528,1
0.88293,0.878051,0.130953,0.649439,0.839431,0.77941,0.356851,0
0.88293,0.726803,0.609269,0.933109,1.103249,0.825046,0.798896,0
0.924591,0.878051,1.326744,0.955557,0.886783,1.076048,0.942651,1
1.007911,0.827635,0.48969,0.861681,0.794334,1.404631,0.558107,0
1.007911,0.928467,0.848427,1.391266,1.416673,1.778852,0.996559,1
1.049571,0.928467,1.087585,1.250452,1.721078,1.048666,0.734207,0
1.216213,1.130131,1.207164,1.652488,2.039012,1.719524,1.093593,0
1.382854,1.38221,1.565902,2.253501,1.92176,2.267163,1.86268,1
1.382854,1.331794,1.087585,1.798404,1.863133,1.870125,1.391884,0
1.424514,1.432626,0.370111,2.083095,1.83833,2.385819,1.284068,1
1.424514,1.180547,0.848427,1.86371,1.518141,1.90207,1.912995,1
1.466174,1.684706,1.565902,1.976974,1.669216,1.943143,1.995653,1
1.507835,1.533458,1.565902,3.167776,2.850758,2.919767,2.768334,1
2.007758,1.785538,0.968006,3.202469,3.466332,3.024731,2.117845,1
2.049418,1.936785,1.80506,2.787168,3.12134,2.750912,2.480825,1
-2.533212,-2.499815,-2.14105,-1.591351,-1.523653,-1.557185,-1.608993,0
-2.074949,-2.046072,-1.662734,-1.476046,0.611691,-1.475039,-1.490396,0
-1.949968,-1.995656,-1.901892,-1.478087,-1.433459,-1.447657,-1.465239,0
-1.616686,-1.693161,-1.543155,-1.358701,-1.284638,-1.347257,-1.371798,0
-1.408385,-1.239417,-1.064838,-1.22707,-1.189935,-1.21491,-1.202887,0
-1.241744,-1.189002,-0.945259,-1.244416,-1.203464,-1.30162,-1.17773,0
-0.908462,-0.936922,-0.945259,-0.947481,-0.824649,-0.922836,-1.033975,0
-0.825141,-0.785674,-0.586522,-1.025031,-1.027585,-0.945654,-0.976473,0
-0.825141,-0.684842,-0.945259,-0.974011,-0.887785,-0.900018,-1.041163,0
-0.783481,-0.886506,-0.945259,-0.984215,-0.883275,-0.918272,-1.069914,0
-0.70016,-0.684842,-0.945259,-0.860748,-0.678083,-0.9776,-0.976473,0
-0.70016,-0.735258,-0.586522,-0.831156,-0.840433,-0.950218,-0.904596,0
-0.533519,-0.634426,-0.706101,-0.925032,-0.932882,-1.119073,-0.818343,0
-0.533519,-0.382347,-0.466943,-0.602587,-0.427795,-0.662707,-0.75006,0
-0.491859,-0.533595,-0.82568,-0.78932,-0.680338,-0.758544,-0.865063,0
-0.408538,-0.331931,-0.586522,-0.629118,-0.569851,-0.562307,-0.670995,0
-0.325218,-0.331931,-0.227785,-0.561771,-0.42103,-0.626198,-0.588336,0
-0.283557,-0.331931,-0.347364,-0.580139,-0.362404,-0.598816,-0.782404,0
-0.283557,-0.281515,-0.706101,-0.560751,-0.297014,-0.731162,-0.63865,0
-0.241897,-0.281515,-0.466943,-0.646464,-0.569851,-0.548616,-0.739278,0
-0.200237,-0.281515,-0.466943,-0.514833,-0.389463,-0.41627,-0.674588,0
-0.158577,-0.079851,-0.108206,-0.215857,0.079546,-0.288487,-0.437393,0
-0.116916,-0.130267,0.370111,-0.590343,-0.50897,-0.658144,-0.516458,0
-0.116916,-0.231099,0.250532,-0.415855,-0.224858,-0.562307,-0.476926,0
-0.075256,-0.079851,-0.347364,-0.482181,-0.42554,-0.575998,-0.509271,0
-0.033596,-0.130267,-0.108206,-0.399529,-0.274465,-0.46647,-0.458957,0
0.174706,0.222644,0.011373,0.006589,0.343364,-0.096813,-0.272076,0
0.174706,0.121812,0.130953,-0.103614,0.068272,-0.238287,-0.243325,0
0.174706,0.121812,-0.466943,-0.086267,0.196799,0.040097,-0.494895,0
0.216366,0.121812,-0.227785,-0.393406,-0.294759,-0.334124,-0.455363,0
0.216366,0.323476,-0.108206,0.030058,0.336599,0.172443,-0.387079,0
0.258026,0.172228,-0.227785,-0.368917,-0.342111,-0.434524,-0.203792,0
0.383007,0.424308,0.968006,0.161689,0.190034,0.332171,0.116062,0
0.383007,0.424308,-0.108206,0.390258,0.841686,0.213516,0.080123,0
0.383007,0.222644,0.48969,-0.036268,0.126898,-0.197214,-0.074413,0
0.424667,0.726803,0.250532,0.139241,0.289248,0.090297,0.065748,0
0.466328,0.474724,-0.227785,0.047405,0.228367,-0.073995,-0.09957,0
0.507988,0.424308,0.250532,0.222913,0.48542,0.204388,-0.09957,0
0.507988,0.27306,0.011373,-0.271979,-0.229368,-0.471034,-0.103164,0
0.549648,0.625971,0.250532,0.065772,0.241896,-0.151577,0.072935,0
0.549648,0.52514,0.011373,0.357605,0.616201,0.327607,0.152001,0
0.549648,0.52514,0.48969,0.372911,0.386206,0.738337,0.126843,0
0.591308,0.575556,0.250532,0.554542,0.821392,-0.133323,0.187939,0
0.591308,0.52514,0.011373,0.047405,0.280228,0.409753,-0.085195,0
0.632969,0.827635,1.685481,2.364724,2.911639,2.17589,1.812366,1
0.75795,0.676387,0.728848,0.461686,0.828157,0.596863,-0.031287,0
0.75795,0.424308,0.250532,0.753519,1.567748,0.263716,0.083717,0
0.75795,0.625971,0.370111,0.520869,1.033348,0.259152,0.051372,0
0.75795,0.676387,0.848427,0.559644,0.469636,1.176448,0.241847,1
0.79961,0.827635,0.370111,0.553521,0.656788,0.610554,0.511387,0
0.79961,0.726803,0.250532,0.556582,0.618456,0.569481,0.475448,1
0.84127,0.878051,1.087585,1.132086,1.583532,1.094302,0.762958,1
0.88293,0.978883,0.250532,0.995353,1.231775,0.601427,0.942651,1
0.88293,1.029299,0.848427,1.046373,1.344518,0.7429,0.97859,1
0.88293,0.575556,0.250532,0.404543,0.801099,0.067479,-0.451769,0
1.007911,1.079715,0.48969,0.725968,0.661298,1.190139,0.69108,0
1.007911,0.726803,0.250532,0.741274,1.110013,0.720082,0.331694,0
1.007911,1.130131,0.968006,0.931068,0.983742,1.56436,0.561701,0
1.049571,1.079715,-0.347364,0.717805,0.740218,0.934574,0.637172,0
1.049571,1.130131,0.848427,0.891272,1.152855,0.884374,0.698268,0
1.049571,1.281378,0.848427,0.940251,1.128052,0.875247,0.75577,1
1.049571,0.827635,0.370111,0.598419,0.837176,0.432571,0.479042,0
1.132892,1.079715,0.609269,1.260656,1.509122,1.071484,0.982183,1
1.174552,0.978883,0.609269,1.061678,1.078445,1.249467,0.870774,0
1.216213,0.928467,1.446323,0.898415,0.976977,1.076048,0.806084,1
1.216213,1.029299,0.968006,1.737181,2.555373,1.06692,1.111563,1
1.257873,1.432626,1.207164,1.473918,1.583532,1.71496,1.244536,1
1.299533,1.130131,0.609269,1.32392,1.644413,0.898065,1.201409,1
1.299533,1.230962,0.968006,1.429021,1.822546,1.194703,1.176252,1
1.466174,1.180547,0.848427,1.897383,2.323123,1.651069,1.661424,1
1.466174,1.432626,1.446323,1.416776,1.504612,1.144503,1.449386,1
1.674476,1.230962,1.207164,1.842281,2.122441,1.984216,1.194221,1
1.674476,1.432626,1.446323,1.390246,2.318613,2.244345,1.938152,0
1.757796,1.63429,0.848427,2.145339,2.480963,1.883816,1.790803,1
1.799456,1.684706,1.924639,2.414724,2.399788,3.157077,1.668612,1
1.882777,1.483042,1.80506,2.800433,3.166437,3.129695,2.081906,1
-2.783174,-2.701479,-2.619367,-1.627065,-1.56424,-1.602822,-1.641338,0
-2.616533,-2.600647,-2.260629,-1.609718,-1.55973,-1.57544,-1.641338,0
-2.283251,-2.348568,-1.901892,-1.56176,-1.496594,-1.57544,-1.573055,0
-1.949968,-1.94524,-1.782313,-1.490332,-1.428949,-1.456784,-1.49399,0
-1.575026,-1.592329,-1.423576,-1.350538,-1.316206,-1.35182,-1.303515,0
-1.533366,-1.642745,-1.303997,-1.28013,-1.167386,-1.30162,-1.33586,0
-1.491705,-1.541913,-1.064838,-1.317885,-1.282384,-1.297056,-1.285546,0
-1.408385,-1.541913,-1.423576,-1.309722,-1.268854,-1.187528,-1.299921,0
-1.366725,-1.491497,-1.423576,-1.325028,-1.286893,-1.360947,-1.285546,0
-1.241744,-1.189002,0.011373,-1.079112,-0.989253,-1.078,-1.123822,0
-1.241744,-1.340249,-1.064838,-1.222988,-1.192189,-1.151019,-1.242419,0
-1.158423,-1.08817,-0.347364,-0.991358,-0.851707,-0.9776,-1.134603,0
-1.075103,-0.886506,-0.945259,-1.063806,-0.948666,-1.160146,-1.069914,0
-1.033442,-1.037754,-0.945259,-0.994419,-0.826904,-1.078,-1.095071,0
-0.991782,-1.037754,-0.945259,-1.138295,-1.185425,-1.091691,-1.062726,0
-0.991782,-1.037754,-0.945259,-1.144418,-1.10425,-1.16471,-1.105852,0
-0.950122,-0.936922,-0.945259,-1.079112,-1.061408,-1.123637,-0.998036,0
-0.950122,-0.83609,-0.706101,-1.026052,-1.023076,-0.963909,-0.990849,0
-0.908462,-0.735258,-0.945259,-0.960746,-0.858472,-1.036928,-0.962098,0
-0.866801,-0.83609,-0.586522,-1.050541,-1.036605,-1.068873,-0.998036,0
-0.866801,-0.936922,-0.706101,-0.869931,-0.784061,-0.89089,-0.987255,0
-0.6585,-0.483179,-0.706101,-0.827074,-0.799845,-0.950218,-0.710527,0
-0.61684,-0.83609,-0.586522,-0.812789,-0.612693,-0.931963,-0.886627,0
-0.61684,-0.735258,-1.064838,-0.976052,-0.892294,-1.078,-0.865063,0
-0.575179,-0.684842,-0.586522,-0.699525,-0.443579,-1.050619,-0.771623,0
-0.533519,-0.584011,-0.945259,-0.730137,-0.484166,-0.945654,-0.832719,0
-0.533519,-0.634426,-0.82568,-0.844421,-0.777297,-0.854381,-0.926159,0
-0.408538,-0.533595,-0.586522,-0.631158,-0.362404,-0.845254,-0.764435,0
-0.325218,-0.281515,-0.347364,-0.627077,-0.621712,-0.571434,-0.566773,0
-0.325218,-0.432763,0.011373,-0.778095,-0.766023,-0.804181,-0.060038,0
-0.283557,-0.432763,-0.347364,-0.551568,-0.484166,-0.498415,-0.555991,1
-0.158577,-0.231099,-0.347364,-0.475038,-0.515734,-0.763108,-0.207386,0
-0.158577,-0.281515,-0.108206,-0.592383,-0.427795,-0.781362,-0.530834,0
-0.116916,-0.231099,0.130953,-0.127083,0.176505,-0.370633,-0.419424,0
-0.075256,-0.130267,-0.108206,-0.638301,-0.711906,-0.443652,-0.552397,0
-0.075256,0.02098,0.011373,-0.190347,-0.238388,-0.398015,-0.279263,0
-0.075256,-0.180683,-0.706101,-0.607689,-0.531518,-0.753981,-0.555991,0
0.008065,-0.231099,-0.227785,-0.452589,-0.558576,-0.507543,-0.315202,0
0.008065,0.071396,0.250532,-0.251571,-0.136919,-0.306742,-0.286451,1
0.008065,-0.079851,-0.227785,-0.376059,-0.064764,-0.475597,-0.279263,0
0.008065,-0.331931,-0.466943,-0.40259,-0.247407,-0.607943,-0.351141,0
0.091385,0.222644,0.370111,-0.090349,-0.139174,-0.105941,0.044185,1
0.174706,0.323476,0.250532,0.242301,0.02994,0.532972,0.259816,0
0.216366,0.222644,0.130953,-0.238306,-0.256426,-0.261105,-0.09957,1
0.216366,0.172228,0.130953,0.124955,0.329835,-0.087686,-0.020505,1
0.216366,0.121812,0.370111,0.169852,0.611691,-0.000976,-0.243325,0
0.216366,0.172228,-0.108206,-0.35259,-0.461618,-0.096813,-0.2577,1
0.216366,0.575556,0.250532,0.218831,0.548555,-0.060304,0.033403,0
0.258026,0.27306,0.130953,-0.267897,-0.439069,-0.210905,0.008246,1
0.258026,0.373892,0.848427,0.648418,0.864235,0.578609,0.284974,0
0.299687,0.323476,0.011373,-0.007696,0.192289,-0.37976,0.044185,1
0.299687,0.27306,-0.108206,-0.22198,-0.136919,-0.708344,0.087311,1
0.341347,0.222644,0.250532,-0.014839,-0.12339,-0.110504,0.367632,1
0.383007,0.373892,0.370111,0.384136,0.753747,0.199825,0.187939,1
0.424667,0.27306,0.370111,0.140261,0.235131,0.473644,-0.063631,0
